scenario,seed,allocator,task_completion_rate,mean_completion_time,system_throughput,mean_amv_availability,fault_impact_score,deadlock_frequency,mean_packet_loss_rate,energy_efficiency,convergence_rate,connectivity_maintenance,physics_impact_on_faults,thermocline_crossing_penalty,congestion_drop_rate,stalled_amv_timesteps,mean_task_delay,max_task_delay,never_completed_tasks
amv_loss,100,auction,0.7333333333333333,131.36363636363637,0.022,0.3145604850750389,0.4968,0.6,0.28644739911359923,32.20130673198228,1.5333333333333334,0.8,-0.11438433506127416,0.2962444599953347,0.0489853044086774,0,42.666666666666664,139.0,4
amv_loss,2023,auction,0.7333333333333333,158.9090909090909,0.022,0.3002415244720437,0.488,0.4,0.32974358974358975,36.591326443857625,1.6833333333333333,0.922,-0.16407755733984913,0.3158974358974359,0.06512820512820512,0,44.13333333333333,110.0,4
amv_loss,888,auction,1.0,96.33333333333333,0.03,0.4771960087044445,0.4109215017064846,0.2,0.3433373349339736,20.013571975071166,1.4782608695652173,0.931740614334471,0.5116499089314313,0.40656262505002,0.04881952781112445,0,59.4,173.0,0
amv_loss,9999,auction,0.5333333333333333,136.375,0.016,0.2730701286371662,0.5284,1.0,0.3325170543991604,44.58364648471134,1.9134615384615385,1.0,0.1613276361815279,0.42382368375021867,0.07119118418751093,0,32.333333333333336,123.0,7
amv_loss,10,auction,0.5333333333333333,243.0,0.016,0.3047939456485622,0.5164,1.2,0.3004193671368662,44.972904518891184,1.7623762376237624,0.88,-0.43564190965183236,0.41631719405261153,0.06728936332443766,0,39.266666666666666,129.0,7
amv_loss,20,auction,0.7333333333333333,117.9090909090909,0.022,0.3182764630255508,0.5692,1.4000000000000001,0.3634178321678322,33.573610317478604,1.5794392523364487,1.0,-0.6350445936099134,0.4879807692307692,0.05354020979020979,0,35.333333333333336,101.0,4
amv_loss,30,auction,0.5333333333333333,116.0,0.016,0.3559691899808792,0.4332,0.2,0.29172661870503597,47.14040948482151,1.6869565217391305,0.982,0.80859392232857,0.3100719424460432,0.0683453237410072,0,35.13333333333333,176.0,7
amv_loss,40,auction,0.8666666666666667,151.15384615384616,0.026,0.3170218895973259,0.4688,1.0,0.2996845425867508,29.440443029391215,1.75,0.52,0.1881230160526261,0.29784437434279704,0.07518401682439538,0,51.4,140.0,2
amv_loss,50,auction,0.7333333333333333,131.9090909090909,0.022,0.33684213671476143,0.4932,1.0,0.31243800833168023,35.767225343002515,1.6902654867256637,0.842,-0.08110236043673867,0.5125967070025789,0.05475104146002777,0,38.733333333333334,138.0,4
amv_loss,60,auction,1.0,125.8,0.03,0.3402761074908717,0.38142857142857145,0.6,0.3061273336524653,23.51790794943541,1.6122448979591837,0.8833333333333333,-0.18612298035571662,0.305409286740067,0.08113930110100527,0,42.2,166.0,0
amv_loss,70,auction,0.5333333333333333,43.5,0.016,0.3766581193628242,0.4772,0.2,0.3301490256018342,44.64283339878143,1.8407079646017699,0.982,0.33840082441963243,0.3412304165074513,0.07355750859763087,0,39.4,178.0,7
amv_loss,80,auction,0.4666666666666667,108.42857142857143,0.014,0.29534209131916406,0.5692,1.0,0.3504751257685858,52.14947773608231,1.9056603773584906,0.642,0.5237289871193399,0.4041363890441588,0.061207378423700394,0,27.4,90.0,8
amv_loss,90,auction,0.8,127.5,0.024,0.3345434320159918,0.3812,0.4,0.28900624099855976,32.95419350785183,1.4745762711864407,1.0,0.07576164146852378,0.41910705712914065,0.035525684109457514,0,69.2,251.0,3
amv_loss,1000,auction,0.6,131.55555555555554,0.018,0.2849828585718121,0.4764,0.8,0.2509124087591241,41.82277066847551,1.9345794392523366,1.0,0.6643176883112629,0.16551094890510948,0.07627737226277373,0,29.4,145.0,6
comm_blackout,42,auction,0.6666666666666666,170.9,0.02,0.4226975706707639,0.4336,0.4,0.5109301328761252,32.28890868018074,1.8070175438596492,0.62,-0.45994797934067927,0.4384912130304329,0.07565366480925846,0,33.0,86.0,5
comm_blackout,100,auction,0.6666666666666666,88.8,0.02,0.4029323820772472,0.4684,0.2,0.4692537313432836,31.366278699913117,1.5454545454545454,0.56,0.01109349011617031,0.253134328358209,0.07104477611940299,0,51.53333333333333,151.0,5
comm_blackout,2023,auction,0.8666666666666667,175.76923076923077,0.026,0.36474586582737056,0.5168,0.6,0.4634338655627834,26.418479792416026,1.4336283185840708,0.62,0.5578045550038033,0.3297851369998029,0.07352651291149222,0,41.4,101.0,2
